trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
17,0.012855464123785127,0.0005961383474798701,96,512,0.010068092495203018,0.08363825399428607,0.1,16,2.393843157879663,0.08141601987183095,5.05536196463392e-05,0.08034697554487738,-0.00396679515759753
19,0.023818064584244986,0.0005941150898588056,96,256,0.012677838420495392,0.09466614075936378,0.1,16,25.582095672596445,0.06643902711570263,3.876717087810548e-05,0.14476706965330655,-0.007199586311787222
18,0.018869704963731394,0.0009303218314487821,24,512,0.04524468565359712,0.06170699303038418,0.1,16,6.385963533853269,0.09398812379688025,4.2437420976465e-05,0.0619404748918059,-0.0030545863236138304
20,0.022385797871676476,0.0009554950920606435,96,256,0.037004442093893884,0.06259554158896208,0.1,8,3.985584983914767,0.08092955786734819,4.689243268961777e-05,0.08290692321583898,-0.004098453728102332
21,0.020075036268461317,0.0005784175465202262,24,512,0.00512119447812438,0.0811015147715807,0.1,8,14.99338095878496,0.07832117840647698,4.3644488618049156e-05,0.14198985233345532,-0.007055848128054717
22,0.013338640861946792,0.000739276040079201,96,512,0.040248959325253963,0.05175143093802035,0.1,16,42.01420840111359,0.06591266307979822,4.422862946921861e-05,0.052479478181625155,-0.0025797452796120397
23,0.03410579868656065,0.0006118501671593162,24,256,0.02057883837260306,0.09213254568167031,0.1,8,7.102390284258562,0.0933428031206131,4.918788261152959e-05,0.13534339474419493,-0.006717981854598217
24,0.043471916653054096,0.0007984738904798607,96,512,0.012226532306522132,0.0975156914908439,0.1,16,4.6229822071066415,0.08710574254393577,5.7739901908760726e-05,0.16642881268339202,-0.008263700732260841
26,0.015359122370334502,0.0008867911066491651,48,512,0.015232004458084702,0.08668011613190174,0.1,8,10.83277444630083,0.06208968639373779,4.0497331991635614e-05,0.08184564368890127,-0.004051784852453427
25,0.01046891949640861,0.0006882223770469575,24,256,0.030047257570549848,0.058599563548341393,0.1,8,28.849825481115765,0.07465430159121753,4.6686738366166006e-05,0.05535844621593211,-0.0027212355724304397
