trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
41,0.012057141290318617,0.0006672531027941371,96,256,0.0,0.07414424596354366,0.1,16,8.243412904690201,0.09738183505833149,4.1094545501022855e-05,0.14018329756304884,-0.006968070332651419
42,0.01786166177458957,0.000897995111322418,96,256,0.0,0.07842707517556846,0.1,8,14.090992973585765,0.08596798308193684,3.716867617545401e-05,0.1916073691065638,-0.009543199779152736
43,0.02934624192847241,0.0005774727210041818,48,256,0.0,0.05042490190826357,0.1,16,3.8895587349537224,0.0770712973922491,3.0626283901908894e-05,0.25239118818260753,-0.012588933125228468
44,0.031030621995271762,0.0007798609131600681,96,256,0.0,0.07655510632321239,0.1,8,8.147318655680424,0.08442811191082,4.8970535866029806e-05,0.2738391235544556,-0.013642985641856752
45,0.015275970372239468,0.0006098640530350052,96,512,0.0,0.05396828027442098,0.1,8,22.38317284536937,0.07361780241131782,4.073915608299141e-05,0.1841639542508668,-0.009167458556460348
46,0.010182701415572296,0.0009880101858889653,48,512,0.0,0.0996620026882738,0.1,16,3.4752262339879625,0.06471252396702766,4.969579570666444e-05,0.1297869987728922,-0.006439654142937947
47,0.04683732202965337,0.0005320993187865813,48,512,0.0,0.0714629891794175,0.1,8,10.557837312676705,0.09333531200885772,4.494530152173735e-05,0.33306702495926804,-0.016608405946441668
49,0.014191210744805992,0.0005583082438869371,24,256,0.0,0.08235373934730889,0.1,16,2.254754509185463,0.06954936698079109,4.721903357636499e-05,0.1624666562141722,-0.008076113777132245
48,0.0336140660008703,0.0008542032788144115,24,512,0.0,0.060548172984272244,0.1,8,16.157895867065474,0.09850449144840241,2.7832640419106218e-05,0.2645816384407854,-0.013201249281620165
50,0.0210191171270793,0.0007595507268341808,96,512,0.0,0.06556627298705281,0.1,8,34.471578649709016,0.07813612297177315,3.215333801207077e-05,0.20761583681647783,-0.01034863850281182
51,0.022547554081096603,0.0006902884861501286,48,512,0.0,0.09298402233980596,0.1,16,5.319390862464987,0.08990376889705659,4.987424705900242e-05,0.21344521311894776,-0.010622386408888388
53,0.021700548203128073,0.0007035439940805483,48,512,0.0,0.0776341945398599,0.1,8,4.046278847435262,0.09095905702561141,3.711928556488163e-05,0.203616740493871,-0.01014371773912867
52,0.02415183641475069,0.0007450887708634965,24,512,0.0,0.05602699504233897,0.1,16,13.465955037330732,0.06208205517381429,3.114529208900334e-05,0.25975455327149605,-0.0129565823714858
54,0.01446733872419566,0.0008708939811344577,48,512,0.0,0.07019731402397156,0.1,8,28.731445821053853,0.08237107794731856,3.4739173369575065e-05,0.17065921882870905,-0.008498221768065879
55,0.036459956206627536,0.0005474877249872744,48,512,0.0,0.09781343024224043,0.1,16,9.546843816617645,0.07068155940622091,3.0014340936778634e-05,0.32851233534020735,-0.016395602426073592
57,0.011054532801446268,0.0005449161834617266,96,512,0.0,0.06182502978481352,0.1,8,41.715676673638264,0.08689061921089888,5.773321230708653e-05,0.1367369166400657,-0.006779112619696199
56,0.04770665502621068,0.0009646572453496097,48,512,0.0,0.08421349343843759,0.1,16,6.539230038891754,0.07615843709558248,3.9147983286207885e-05,0.38132949013639184,-0.019027326523533384
58,0.016377306782696274,0.0007989088412572738,48,512,0.0,0.09191816616803408,0.1,8,2.7890156944133686,0.09579467933624983,5.538082915647585e-05,0.16304271234394943,-0.008096754788040996
59,0.03200838484674679,0.0005952427437539829,48,512,0.0,0.06352079026401043,0.1,8,19.674845153100634,0.06725001391023397,1.5415461612846642e-05,0.28921523148736344,-0.014445346112755327
60,0.028426360255709812,0.0008816725618447845,48,256,0.0,0.08767345570959151,0.1,8,40.125612909627144,0.09491269562393427,4.2361759087845265e-05,0.22597060950825734,-0.011256168716325022
61,0.01667588167202827,0.0005882829416831763,48,256,0.0,0.06626308229751886,0.1,16,4.535966512375052,0.06312536586076022,4.864929067579139e-05,0.17900091218755926,-0.008901396318702171
62,0.011115634491434928,0.0007361511059491427,96,256,0.0,0.0861953254789114,0.1,16,17.122664615175026,0.07454044092446566,4.517272891290662e-05,0.14241416446527327,-0.007075535494350757
63,0.04290521495502725,0.0006549083273242128,48,256,0.0,0.05839151460677386,0.1,8,2.1404470563437727,0.0835152492299676,4.895765266233558e-05,0.30501465977560105,-0.015201775336117718
65,0.012668193172701181,0.0006447719176561286,96,256,0.0,0.09427768127061427,0.1,16,11.16188719267969,0.07972312916070223,4.893295026983947e-05,0.15159456685348754,-0.007530795392404538
64,0.03765432677515021,0.0008065583752699798,48,512,0.0,0.07208606754429639,0.1,16,3.270650021273877,0.08832653854042292,4.963870940364372e-05,0.2952300289003477,-0.014711862735613744
66,0.01876410894328988,0.0009556091939977344,48,512,0.0,0.051689205877482894,0.1,16,6.9747574443524,0.0686265765503049,4.2509083611895527e-05,0.20350899586356894,-0.010132940709566553
68,0.024859064598953446,0.0009022976476857525,96,512,0.0,0.0510558586101979,0.1,8,4.588294227616489,0.08112580049782991,3.6629667116895875e-05,0.2327944780477148,-0.011603094235268844
67,0.025257877868600898,0.0005031108733332858,48,512,0.0,0.08027425259351731,0.1,16,26.322005542994464,0.0994175073876977,4.1514688016830136e-05,0.22244951907522956,-0.011080961265744649
69,0.019184903401529625,0.000581025374804637,48,512,0.0,0.07944406769238413,0.1,8,39.70527630902231,0.07191707227379084,3.6049797948037594e-05,0.19664744442933685,-0.009796322423518806
70,0.012710824078317137,0.000718016460784232,48,512,0.0,0.07438152628019452,0.1,16,2.165146384032324,0.060827316977083684,4.609059500358956e-05,0.15397223133617213,-0.007652520971805018
71,0.03729376636341448,0.0006641275485020134,24,256,0.0,0.0967669258825481,0.1,8,16.94324300068351,0.0922235618904233,3.575688963390534e-05,0.28810471148636935,-0.014369478684684562
